product_id,product_name,unit_price,segment,category,subcategory
FUR-FU-4048,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",13.055999999999989,Home Office,Furniture,Furnishings
FUR-FU-4049,Eldon Expressions Mahogany Wood Desk Collection,6.24,Home Office,Furniture,Furnishings
FUR-FU-4050,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",7.816666666666666,Home Office,Furniture,Furnishings
FUR-FU-4051,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",9.221333333333334,Home Office,Furniture,Furnishings
FUR-FU-4052,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",6.979999999999998,Home Office,Furniture,Furnishings
FUR-FU-4053,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",9.979999999999997,Home Office,Furniture,Furnishings
FUR-FU-4054,"Eldon Expressions Wood Desk Accessories, Oak",6.099352941176468,Home Office,Furniture,Furnishings
FUR-FU-4064,"Eldon Frame, Black",94.68891509433963,Home Office,Furniture,Furnishings
FUR-FU-4065,"Eldon Frame, Duo Pack",89.26158411214959,Home Office,Furniture,Furnishings
FUR-FU-4066,"Eldon Frame, Durable",89.44697657657666,Home Office,Furniture,Furnishings
FUR-FU-4067,"Eldon Frame, Erganomic",79.62901851851846,Home Office,Furniture,Furnishings
FUR-FU-4069,Eldon Image Series Black Desk Accessories,3.9675,Home Office,Furniture,Furnishings
FUR-FU-4070,"Eldon Image Series Desk Accessories, Burgundy",3.5479024390243903,Home Office,Furniture,Furnishings
FUR-FU-4071,"Eldon Imàge Series Desk Accessories, Clear",3.4019999999999997,Corporate,Furniture,Furnishings
FUR-FU-4072,"Eldon Image Series Desk Accessories, Ebony",10.291666666666663,Home Office,Furniture,Furnishings
FUR-FU-4074,"Eldon Light Bulb, Black",15.654210526315783,Home Office,Furniture,Furnishings
FUR-FU-4075,"Eldon Light Bulb, Duo Pack",19.535877192982447,Home Office,Furniture,Furnishings
FUR-FU-4076,"Eldon Light Bulb, Durable",17.571771844660198,Home Office,Furniture,Furnishings
FUR-FU-4077,"Eldon Light Bulb, Erganomic",18.40871739130435,Home Office,Furniture,Furnishings
FUR-FU-4083,"Eldon Photo Frame, Black",41.454191358024666,Home Office,Furniture,Furnishings
FUR-FU-4084,"Eldon Photo Frame, Duo Pack",43.869875000000036,Home Office,Furniture,Furnishings
FUR-FU-4085,"Eldon Photo Frame, Durable",39.93157111111111,Home Office,Furniture,Furnishings
FUR-FU-4086,"Eldon Photo Frame, Erganomic",40.84559999999993,Home Office,Furniture,Furnishings
FUR-FU-4087,Eldon Pizzaz Desk Accessories,2.0069999999999992,Home Office,Furniture,Furnishings
FUR-FU-4090,Eldon Radial Chair Mat for Low to Medium Pile Carpets,37.31466666666668,Home Office,Furniture,Furnishings
FUR-FU-4091,"Eldon Regeneration Recycled Desk Accessories, Black",4.549600000000002,Corporate,Furniture,Furnishings
FUR-FU-4092,"Eldon Regeneration Recycled Desk Accessories, Smoke",1.5526153846153847,Corporate,Furniture,Furnishings
FUR-FU-4100,"Eldon Stackable Tray, Side-Load, Legal, Smoke",9.139999999999995,Home Office,Furniture,Furnishings
FUR-FU-4101,"Eldon Stacking Tray, Black",22.915789473684207,Corporate,Furniture,Furnishings
FUR-FU-4102,"Eldon Stacking Tray, Duo Pack",24.8080727272727,Home Office,Furniture,Furnishings
FUR-FU-4103,"Eldon Stacking Tray, Durable",22.738653846153873,Home Office,Furniture,Furnishings
FUR-FU-4104,"Eldon Stacking Tray, Erganomic",22.429041269841257,Home Office,Furniture,Furnishings
FUR-FU-4109,Eldon Wave Desk Accessories,3.7550864197530807,Home Office,Furniture,Furnishings
FUR-FU-4110,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,13.01714285714286,Home Office,Furniture,Furnishings
FUR-FU-4111,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",85.04618181818184,Corporate,Furniture,Furnishings
FUR-FU-4112,Electrix Fluorescent Magnifier Lamps & Weighted Base,44.026461538461554,Corporate,Furniture,Furnishings
FUR-FU-4113,Electrix Halogen Magnifier Lamp,146.29647058823525,Corporate,Furniture,Furnishings
FUR-FU-4114,"Electrix Incandescent Magnifying Lamp, Black",20.523999999999997,Corporate,Furniture,Furnishings
FUR-FU-4225,"Executive Impressions 10"" Spectator Wall Clock",11.759999999999994,Home Office,Furniture,Furnishings
FUR-FU-4226,"Executive Impressions 12"" Wall Clock",12.426000000000004,Corporate,Furniture,Furnishings
FUR-FU-4227,"Executive Impressions 13"" Chairman Wall Clock",23.777052631578943,Home Office,Furniture,Furnishings
FUR-FU-4228,"Executive Impressions 13"" Clairmont Wall Clock",14.859545454545467,Home Office,Furniture,Furnishings
FUR-FU-4229,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",18.699999999999996,Corporate,Furniture,Furnishings
FUR-FU-4230,"Executive Impressions 14""",22.230000000000004,Home Office,Furniture,Furnishings
FUR-FU-4231,"Executive Impressions 14"" Contract Wall Clock",20.896200000000004,Home Office,Furniture,Furnishings
FUR-FU-4232,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",13.742181818181814,Corporate,Furniture,Furnishings
FUR-FU-4233,"Executive Impressions 14"" Two-Color Numerals Wall Clock",19.49136842105263,Corporate,Furniture,Furnishings
FUR-FU-4234,"Executive Impressions 16-1/2"" Circular Wall Clock",17.813333333333333,Home Office,Furniture,Furnishings
FUR-FU-4235,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",9.643636363636363,Corporate,Furniture,Furnishings
FUR-FU-4236,Executive Impressions Supervisor Wall Clock,40.49619047619049,Corporate,Furniture,Furnishings
FUR-FU-4329,Flat Face Poster Frame,13.342426229508186,Home Office,Furniture,Furnishings
FUR-FU-4331,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",17.34588235294117,Corporate,Furniture,Furnishings
FUR-FU-4333,G.E. Halogen Desk Lamp Bulbs,5.774363636363638,Home Office,Furniture,Furnishings
FUR-FU-4334,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,5.151030303030301,Home Office,Furniture,Furnishings
FUR-FU-4383,"GE 4 Foot Flourescent Tube, 40 Watt",13.922588235294121,Corporate,Furniture,Furnishings
FUR-FU-4384,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",92.01327272727274,Corporate,Furniture,Furnishings
FUR-FU-4386,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.1825,Home Office,Furniture,Furnishings
FUR-FU-4387,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",13.004842105263158,Home Office,Furniture,Furnishings
FUR-FU-4515,Hand-Finished Solid Wood Document Frame,31.296000000000003,Corporate,Furniture,Furnishings
FUR-FU-4753,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",37.37933333333332,Corporate,Furniture,Furnishings
FUR-FU-4754,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",35.46244444444445,Home Office,Furniture,Furnishings
FUR-FU-4755,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",46.74600000000003,Corporate,Furniture,Furnishings
FUR-FU-4756,"Howard Miller 12"" Round Wall Clock",35.05876923076924,Corporate,Furniture,Furnishings
FUR-FU-4757,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,42.92181818181818,Corporate,Furniture,Furnishings
FUR-FU-4758,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",37.258625000000016,Home Office,Furniture,Furnishings
FUR-FU-4759,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",37.06400000000002,Home Office,Furniture,Furnishings
FUR-FU-4760,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",57.38737931034482,Corporate,Furniture,Furnishings
FUR-FU-4761,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",45.696226415094344,Home Office,Furniture,Furnishings
FUR-FU-4762,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",58.41790909090913,Home Office,Furniture,Furnishings
FUR-FU-4763,"Howard Miller 16"" Diameter Gallery Wall Clock",54.913176470588255,Home Office,Furniture,Furnishings
FUR-FU-4764,Howard Miller Distant Time Traveler Alarm Clock,24.011027027027023,Home Office,Furniture,Furnishings
FUR-FU-5091,"Linden 10"" Round Wall Clock, Black",12.79699999999999,Corporate,Furniture,Furnishings
FUR-FU-5092,"Linden 12"" Wall Clock With Oak Frame",33.98,Consumer,Furniture,Furnishings
FUR-FU-5154,Longer-Life Soft White Bulbs,2.7601538461538464,Home Office,Furniture,Furnishings
FUR-FU-5158,Luxo Adjustable Task Clamp Lamp,85.74991304347826,Corporate,Furniture,Furnishings
FUR-FU-5159,Luxo Economy Swing Arm Lamp,19.94000000000001,Corporate,Furniture,Furnishings
FUR-FU-5160,Luxo Professional Combination Clamp-On Lamps,102.3,Home Office,Furniture,Furnishings
FUR-FU-5161,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,173.28722580645166,Home Office,Furniture,Furnishings
FUR-FU-5162,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,98.18544000000006,Corporate,Furniture,Furnishings
FUR-FU-5164,Magna Visual Magnetic Picture Hangers,4.403135135135132,Home Office,Furniture,Furnishings
FUR-FU-5165,Magnifier Swing Arm Lamp,20.980000000000008,Home Office,Furniture,Furnishings
FUR-FU-5170,"Master Big Foot Doorstop, Beige",5.152000000000001,Home Office,Furniture,Furnishings
FUR-FU-5171,"Master Caster Door Stop, Brown",4.456545454545456,Home Office,Furniture,Furnishings
FUR-FU-5172,"Master Caster Door Stop, Gray",4.0131999999999985,Home Office,Furniture,Furnishings
FUR-FU-5173,"Master Caster Door Stop, Large Brown",5.600000000000002,Home Office,Furniture,Furnishings
FUR-FU-5174,"Master Caster Door Stop, Large Neon Orange",5.9857777777777805,Corporate,Furniture,Furnishings
FUR-FU-5175,"Master Giant Foot Doorstop, Safety Yellow",6.881600000000002,Home Office,Furniture,Furnishings
FUR-FU-5416,Nu-Dell Executive Frame,10.855529411764701,Home Office,Furniture,Furnishings
FUR-FU-5417,Nu-Dell EZ-Mount Plastic Wall Frames,2.758,Corporate,Furniture,Furnishings
FUR-FU-5418,Nu-Dell Float Frame 11 x 14 1/2,7.483333333333333,Home Office,Furniture,Furnishings
FUR-FU-5419,Nu-Dell Leatherette Frames,13.384000000000004,Corporate,Furniture,Furnishings
FUR-FU-5420,Nu-Dell Oak Frame,9.256000000000006,Home Office,Furniture,Furnishings
FUR-FU-5479,OIC Stacking Trays,2.777473684210528,Home Office,Furniture,Furnishings
FUR-FU-5679,Regeneration Desk Collection,1.6778666666666666,Home Office,Furniture,Furnishings
FUR-FU-5718,"Rubbermaid Clock, Black",37.43099130434782,Home Office,Furniture,Furnishings
FUR-FU-5719,"Rubbermaid Clock, Duo Pack",39.027558139534875,Home Office,Furniture,Furnishings
FUR-FU-5720,"Rubbermaid Clock, Durable",37.885100000000016,Home Office,Furniture,Furnishings
FUR-FU-5721,"Rubbermaid Clock, Erganomic",39.77665360824744,Home Office,Furniture,Furnishings
FUR-FU-5722,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",89.5767142857143,Home Office,Furniture,Furnishings
FUR-FU-5723,"Rubbermaid Door Stop, Black",35.65352808988768,Corporate,Furniture,Furnishings
FUR-FU-5724,"Rubbermaid Door Stop, Duo Pack",37.01888428571426,Home Office,Furniture,Furnishings
FUR-FU-5725,"Rubbermaid Door Stop, Durable",33.33046907216492,Home Office,Furniture,Furnishings
FUR-FU-5726,"Rubbermaid Door Stop, Erganomic",37.38501351351351,Home Office,Furniture,Furnishings
FUR-FU-5727,"Rubbermaid Frame, Black",89.61071625000008,Home Office,Furniture,Furnishings
FUR-FU-5728,"Rubbermaid Frame, Duo Pack",95.49503496503516,Home Office,Furniture,Furnishings
FUR-FU-5729,"Rubbermaid Frame, Durable",82.1913230769231,Home Office,Furniture,Furnishings
FUR-FU-5730,"Rubbermaid Frame, Erganomic",82.36053680000012,Home Office,Furniture,Furnishings
FUR-FU-5731,"Rubbermaid Light Bulb, Black",13.697260504201669,Home Office,Furniture,Furnishings
FUR-FU-5732,"Rubbermaid Light Bulb, Duo Pack",14.788338842975202,Home Office,Furniture,Furnishings
FUR-FU-5733,"Rubbermaid Light Bulb, Durable",12.328202027026999,Home Office,Furniture,Furnishings
FUR-FU-5734,"Rubbermaid Light Bulb, Erganomic",14.342504347826097,Home Office,Furniture,Furnishings
FUR-FU-5735,"Rubbermaid Photo Frame, Black",42.766558441558466,Home Office,Furniture,Furnishings
FUR-FU-5736,"Rubbermaid Photo Frame, Duo Pack",43.26784946236557,Home Office,Furniture,Furnishings
FUR-FU-5737,"Rubbermaid Photo Frame, Durable",37.841762500000044,Home Office,Furniture,Furnishings
FUR-FU-5738,"Rubbermaid Photo Frame, Erganomic",41.721284444444436,Corporate,Furniture,Furnishings
FUR-FU-5739,"Rubbermaid Stacking Tray, Black",21.20576744186046,Home Office,Furniture,Furnishings
FUR-FU-5740,"Rubbermaid Stacking Tray, Durable",17.712272727272747,Home Office,Furniture,Furnishings
FUR-FU-5741,"Rubbermaid Stacking Tray, Erganomic",17.86953041237115,Home Office,Furniture,Furnishings
FUR-FU-5982,"Seth Thomas 12"" Clock w/ Goldtone Case",22.980000000000004,Home Office,Furniture,Furnishings
FUR-FU-5983,"Seth Thomas 13 1/2"" Wall Clock",15.290799999999996,Home Office,Furniture,Furnishings
FUR-FU-5984,"Seth Thomas 14"" Day/Date Wall Clock",26.344,Home Office,Furniture,Furnishings
FUR-FU-5985,"Seth Thomas 14"" Putty-Colored Wall Clock",27.73963636363635,Home Office,Furniture,Furnishings
FUR-FU-5986,"Seth Thomas 16"" Steel Case Clock",25.50281481481482,Home Office,Furniture,Furnishings
FUR-FU-5987,"Seth Thomas 8 1/2"" Cubicle Clock",19.265999999999995,Home Office,Furniture,Furnishings
FUR-FU-6099,Stackable Trays,2.830270270270269,Corporate,Furniture,Furnishings
FUR-FU-6100,"Stacking Tray, Side-Loading, Legal, Smoke",3.1573333333333347,Corporate,Furniture,Furnishings
FUR-FU-6101,Stacking Trays by OIC,3.6709714285714297,Corporate,Furniture,Furnishings
FUR-FU-6223,Telescoping Adjustable Floor Lamp,13.782578947368426,Home Office,Furniture,Furnishings
FUR-FU-6224,"Tenex ""The Solids"" Textured Chair Mats",55.967999999999996,Home Office,Furniture,Furnishings
FUR-FU-6225,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",91.26055555555561,Home Office,Furniture,Furnishings
FUR-FU-6226,Tenex Antistatic Computer Chair Mats,128.235,Home Office,Furniture,Furnishings
FUR-FU-6227,Tenex B1-RE Series Chair Mats for Low Pile Carpets,45.03682051282053,Home Office,Furniture,Furnishings
FUR-FU-6232,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",54.61737931034487,Consumer,Furniture,Furnishings
FUR-FU-6233,"Tenex Chairmat w/ Average Lip, 45"" x 53""",103.78971428571433,Home Office,Furniture,Furnishings
FUR-FU-6234,Tenex Chairmats For Use With Carpeted Floors,15.980000000000004,Home Office,Furniture,Furnishings
FUR-FU-6235,Tenex Chairmats For Use with Hard Floors,22.927058823529418,Home Office,Furniture,Furnishings
FUR-FU-6236,"Tenex Clock, Black",38.19246323529411,Home Office,Furniture,Furnishings
FUR-FU-6237,"Tenex Clock, Duo Pack",38.97754545454537,Home Office,Furniture,Furnishings
FUR-FU-6238,"Tenex Clock, Durable",30.191084745762733,Home Office,Furniture,Furnishings
FUR-FU-6239,"Tenex Clock, Erganomic",40.55123999999992,Home Office,Furniture,Furnishings
FUR-FU-6240,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",100.68718181818177,Home Office,Furniture,Furnishings
FUR-FU-6241,"Tenex Door Stop, Black",28.56804054054057,Home Office,Furniture,Furnishings
FUR-FU-6242,"Tenex Door Stop, Duo Pack",36.75254117647057,Home Office,Furniture,Furnishings
FUR-FU-6243,"Tenex Door Stop, Durable",26.708724705882357,Home Office,Furniture,Furnishings
FUR-FU-6244,"Tenex Door Stop, Erganomic",36.37745773195879,Home Office,Furniture,Furnishings
FUR-FU-6253,"Tenex Frame, Black",90.32017647058811,Home Office,Furniture,Furnishings
FUR-FU-6254,"Tenex Frame, Duo Pack",86.69607578947367,Home Office,Furniture,Furnishings
FUR-FU-6255,"Tenex Frame, Durable",80.18732950819681,Home Office,Furniture,Furnishings
FUR-FU-6256,"Tenex Frame, Erganomic",84.55285714285719,Home Office,Furniture,Furnishings
FUR-FU-6257,"Tenex Light Bulb, Black",13.676399166666643,Home Office,Furniture,Furnishings
FUR-FU-6258,"Tenex Light Bulb, Duo Pack",15.432539999999976,Home Office,Furniture,Furnishings
FUR-FU-6259,"Tenex Light Bulb, Durable",11.770958620689669,Home Office,Furniture,Furnishings
FUR-FU-6260,"Tenex Light Bulb, Erganomic",13.248857142857133,Home Office,Furniture,Furnishings
FUR-FU-6268,"Tenex Photo Frame, Black",42.83255172413795,Home Office,Furniture,Furnishings
FUR-FU-6269,"Tenex Photo Frame, Duo Pack",36.803690476190496,Home Office,Furniture,Furnishings
FUR-FU-6270,"Tenex Photo Frame, Durable",32.943573913043465,Home Office,Furniture,Furnishings
FUR-FU-6271,"Tenex Photo Frame, Erganomic",39.07145833333338,Home Office,Furniture,Furnishings
FUR-FU-6276,"Tenex Stacking Tray, Black",19.1291474226804,Home Office,Furniture,Furnishings
FUR-FU-6277,"Tenex Stacking Tray, Durable",18.008613333333333,Home Office,Furniture,Furnishings
FUR-FU-6278,"Tenex Stacking Tray, Erganomic",17.374071493212693,Home Office,Furniture,Furnishings
FUR-FU-6279,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",50.388181818181806,Corporate,Furniture,Furnishings
FUR-FU-6280,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",53.46185185185186,Home Office,Furniture,Furnishings
FUR-FU-6285,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",66.01140000000001,Home Office,Furniture,Furnishings
FUR-FU-6297,"Tensor ""Hersey Kiss"" Styled Floor Lamp",11.979666666666668,Home Office,Furniture,Furnishings
FUR-FU-6298,Tensor Brushed Steel Torchiere Floor Lamp,13.43754545454546,Home Office,Furniture,Furnishings
FUR-FU-6299,Tensor Computer Mounted Lamp,14.889999999999988,Home Office,Furniture,Furnishings
FUR-FU-6300,Tensor Track Tree Floor Lamp,17.991000000000007,Corporate,Furniture,Furnishings
FUR-FU-6328,Ultra Commercial Grade Dual Valve Door Closer,31.912000000000003,Consumer,Furniture,Furnishings
FUR-FU-6329,"Ultra Door Kickplate, 8""H x 34""W",15.824000000000003,Corporate,Furniture,Furnishings
FUR-FU-6330,Ultra Door Pull Handle,9.798628571428571,Corporate,Furniture,Furnishings
FUR-FU-6331,Ultra Door Push Plate,4.606047619047617,Home Office,Furniture,Furnishings
FUR-FU-6354,Westinghouse Clip-On Gooseneck Lamps,7.447591836734704,Home Office,Furniture,Furnishings
FUR-FU-6355,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.990000000000006,Home Office,Furniture,Furnishings
FUR-FU-6356,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",14.14,Corporate,Furniture,Furnishings
FUR-TA-3117,Anderson Hickey Conga Table Tops & Accessories,10.522545454545453,Corporate,Furniture,Tables
FUR-TA-3331,Balt Solid Wood Rectangular Table,78.63800000000002,Corporate,Furniture,Tables
FUR-TA-3332,Balt Solid Wood Round Tables,349.07400000000007,Corporate,Furniture,Tables
FUR-TA-3333,Balt Split Level Computer Training Table,88.245,Consumer,Furniture,Tables
FUR-TA-3335,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",69.16965517241378,Corporate,Furniture,Tables
FUR-TA-3336,"Barricks Coffee Table, Adjustable Height",156.1947265625,Home Office,Furniture,Tables
FUR-TA-3337,"Barricks Coffee Table, Fully Assembled",159.5376236842105,Corporate,Furniture,Tables
FUR-TA-3338,"Barricks Coffee Table, Rectangular",156.13946250000006,Corporate,Furniture,Tables
FUR-TA-3339,"Barricks Coffee Table, with Bottom Storage",160.8,Home Office,Furniture,Tables
FUR-TA-3340,"Barricks Computer Table, Adjustable Height",211.953625,Home Office,Furniture,Tables
FUR-TA-3341,"Barricks Computer Table, Fully Assembled",289.9675239999999,Home Office,Furniture,Tables
FUR-TA-3342,"Barricks Computer Table, with Bottom Storage",374.9567666666665,Corporate,Furniture,Tables
FUR-TA-3343,"Barricks Conference Table, Adjustable Height",496.1695555555557,Home Office,Furniture,Tables
FUR-TA-3344,"Barricks Conference Table, Fully Assembled",619.4659090909091,Home Office,Furniture,Tables
FUR-TA-3345,"Barricks Conference Table, Rectangular",647.3901562499999,Corporate,Furniture,Tables
FUR-TA-3346,"Barricks Conference Table, with Bottom Storage",510.2325,Home Office,Furniture,Tables
FUR-TA-3347,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",68.23199999999999,Corporate,Furniture,Tables
FUR-TA-3348,"Barricks Round Table, Adjustable Height",244.85416666666657,Home Office,Furniture,Tables
FUR-TA-3349,"Barricks Round Table, Fully Assembled",329.85552592592586,Home Office,Furniture,Tables
FUR-TA-3350,"Barricks Round Table, Rectangular",324.402,Corporate,Furniture,Tables
FUR-TA-3351,"Barricks Round Table, with Bottom Storage",371.11740000000003,Home Office,Furniture,Tables
FUR-TA-3352,"Barricks Training Table, Adjustable Height",271.081125,Consumer,Furniture,Tables
FUR-TA-3353,"Barricks Training Table, Fully Assembled",181.74961538461534,Corporate,Furniture,Tables
FUR-TA-3354,"Barricks Training Table, Rectangular",176.9904254901961,Corporate,Furniture,Tables
FUR-TA-3355,"Barricks Training Table, with Bottom Storage",200.05744444444437,Home Office,Furniture,Tables
FUR-TA-3356,"Barricks Wood Table, Adjustable Height",221.10666666666654,Home Office,Furniture,Tables
FUR-TA-3357,"Barricks Wood Table, Fully Assembled",358.55999999999995,Consumer,Furniture,Tables
FUR-TA-3358,"Barricks Wood Table, Rectangular",384.2919230769231,Consumer,Furniture,Tables
FUR-TA-3359,"Barricks Wood Table, with Bottom Storage",314.38742727272717,Corporate,Furniture,Tables
FUR-TA-3410,Bevis 36 x 72 Conference Tables,103.35565116279066,Home Office,Furniture,Tables
FUR-TA-3411,Bevis 44 x 96 Conference Tables,178.4466666666666,Home Office,Furniture,Tables
FUR-TA-3412,Bevis Boat-Shaped Conference Table,178.3804166666666,Home Office,Furniture,Tables
FUR-TA-3413,"Bevis Coffee Table, Adjustable Height",231.61564444444443,Home Office,Furniture,Tables
FUR-TA-3414,"Bevis Coffee Table, Fully Assembled",160.5353333333333,Home Office,Furniture,Tables
FUR-TA-3415,"Bevis Coffee Table, Rectangular",196.6513157894737,Home Office,Furniture,Tables
FUR-TA-3416,"Bevis Coffee Table, with Bottom Storage",206.817,Consumer,Furniture,Tables
FUR-TA-3417,"Bevis Computer Table, Adjustable Height",347.1968333333334,Corporate,Furniture,Tables
FUR-TA-3418,"Bevis Computer Table, Fully Assembled",289.40149701492567,Home Office,Furniture,Tables
FUR-TA-3419,"Bevis Computer Table, with Bottom Storage",300.61303125,Corporate,Furniture,Tables
FUR-TA-3420,"Bevis Conference Table, Fully Assembled",585.9789999999999,Home Office,Furniture,Tables
FUR-TA-3421,"Bevis Conference Table, Rectangular",491.376,Corporate,Furniture,Tables
FUR-TA-3422,"Bevis Conference Table, with Bottom Storage",728.010857142857,Corporate,Furniture,Tables
FUR-TA-3423,"Bevis Oval Conference Table, Walnut",191.18302325581385,Home Office,Furniture,Tables
FUR-TA-3424,Bevis Rectangular Conference Tables,77.63481818181818,Consumer,Furniture,Tables
FUR-TA-3425,"Bevis Round Bullnose 29"" High Table Top",192.61825,Consumer,Furniture,Tables
FUR-TA-3426,Bevis Round Conference Room Tables and Bases,133.7779230769231,Corporate,Furniture,Tables
FUR-TA-3427,Bevis Round Conference Table Top & Single Column Base,113.93614285714294,Corporate,Furniture,Tables
FUR-TA-3428,"Bevis Round Conference Table Top, X-Base",131.47933333333324,Home Office,Furniture,Tables
FUR-TA-3429,"Bevis Round Table, Adjustable Height",256.3021034482759,Corporate,Furniture,Tables
FUR-TA-3430,"Bevis Round Table, Fully Assembled",289.91557894736843,Home Office,Furniture,Tables
FUR-TA-3431,"Bevis Round Table, Rectangular",324.341756097561,Corporate,Furniture,Tables
FUR-TA-3432,"Bevis Round Table, with Bottom Storage",360.9392653846155,Home Office,Furniture,Tables
FUR-TA-3434,"Bevis Traditional Conference Table Top, Plinth Base",221.58635294117644,Consumer,Furniture,Tables
FUR-TA-3435,"Bevis Training Table, Adjustable Height",201.71923703703695,Corporate,Furniture,Tables
FUR-TA-3436,"Bevis Training Table, Fully Assembled",202.46813333333336,Home Office,Furniture,Tables
FUR-TA-3437,"Bevis Training Table, Rectangular",264.8083333333334,Corporate,Furniture,Tables
FUR-TA-3438,"Bevis Training Table, with Bottom Storage",133.992,Consumer,Furniture,Tables
FUR-TA-3439,"Bevis Wood Table, Adjustable Height",323.8613333333333,Home Office,Furniture,Tables
FUR-TA-3440,"Bevis Wood Table, Fully Assembled",266.5109999999999,Home Office,Furniture,Tables
FUR-TA-3441,"Bevis Wood Table, Rectangular",440.8794000000001,Corporate,Furniture,Tables
FUR-TA-3442,"Bevis Wood Table, with Bottom Storage",319.4947924528302,Home Office,Furniture,Tables
FUR-TA-3556,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,113.02083333333333,Corporate,Furniture,Tables
FUR-TA-3557,BPI Conference Tables,88.21420000000002,Corporate,Furniture,Tables
FUR-TA-3559,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,318.2675,Consumer,Furniture,Tables
FUR-TA-3560,Bretford CR4500 Series Slim Rectangular Table,264.28246153846146,Corporate,Furniture,Tables
FUR-TA-3561,Bretford CR8500 Series Meeting Room Furniture,320.78399999999976,Corporate,Furniture,Tables
FUR-TA-3562,Bretford Rectangular Conference Table Tops,289.90943076923077,Home Office,Furniture,Tables
FUR-TA-3619,Bush Advantage Collection Racetrack Conference Table,274.52447142857136,Home Office,Furniture,Tables
FUR-TA-3620,Bush Advantage Collection Round Conference Table,159.98149999999993,Home Office,Furniture,Tables
FUR-TA-3622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",121.1727826086957,Home Office,Furniture,Tables
FUR-TA-3633,"Bush Cubix Conference Tables, Fully Assembled",180.16440000000003,Home Office,Furniture,Tables
FUR-TA-3751,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",221.4419999999999,Home Office,Furniture,Tables
FUR-TA-3752,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",362.9985882352939,Corporate,Furniture,Tables
FUR-TA-3753,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,399.9706666666665,Home Office,Furniture,Tables
FUR-TA-3754,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",177.18466666666663,Home Office,Furniture,Tables
FUR-TA-3755,"Chromcraft Coffee Table, Adjustable Height",200.8092307692307,Corporate,Furniture,Tables
FUR-TA-3756,"Chromcraft Coffee Table, Fully Assembled",81.01559999999999,Home Office,Furniture,Tables
FUR-TA-3757,"Chromcraft Coffee Table, Rectangular",129.924,Corporate,Furniture,Tables
FUR-TA-3758,"Chromcraft Coffee Table, with Bottom Storage",233.61472000000006,Corporate,Furniture,Tables
FUR-TA-3759,"Chromcraft Computer Table, Adjustable Height",317.9928684210528,Home Office,Furniture,Tables
FUR-TA-3760,"Chromcraft Computer Table, Fully Assembled",229.5426086956522,Home Office,Furniture,Tables
